,index,timestamp,tvlUSD,tvlETH,BTC,ETH,DAI,date
51,1452,1506038400,1197336,4644.97808123521,0.0,4626.8175166342,0.0,2017-09-22
52,1451,1506124800,1208691,4596.831976876854,0.0,4515.5973316241,0.0,2017-09-23
53,1450,1506211200,1363800,4766.198364436989,0.0,843.1105567317,0.0,2017-09-24
54,1449,1506297600,1322087,4678.2979476291575,0.0,10635.8038684084,0.0,2017-09-25
55,1448,1506384000,1332142,4517.420054935739,0.0,10635.8038684084,0.0,2017-09-26
56,1447,1506470400,1340764,4645.108093126386,0.0,4958.7852675483,0.0,2017-09-27
57,1446,1506556800,1230081,3968.3872632835432,0.0,5528.3932469906,0.0,2017-09-28
58,1445,1506643200,1406365,4644.994550318724,0.0,3966.5773870293,0.0,2017-09-29
59,1444,1506729600,1616384,5524.588146831636,0.0,3889.9933540199,0.0,2017-09-30
60,1443,1506816000,2627295,8677.527496119166,0.0,4377.1283966831,0.0,2017-10-01
61,1442,1506902400,1406890,4628.688929100181,0.0,3528.5791923148,0.0,2017-10-02
62,1441,1506988800,1340804,4517.381489841986,0.0,3144.6807910772,0.0,2017-10-03
63,1440,1507075200,1266586,4340.447551488983,0.0,1758.7805448906,0.0,2017-10-04
64,1439,1507161600,4200506,14401.076522216126,0.0,828.3252523451,0.0,2017-10-05
65,1438,1507248000,4227210,14330.011186819891,0.0,10534.997753714,0.0,2017-10-06
66,1437,1507334400,1529506,4960.613628255441,0.0,10082.3928001743,0.0,2017-10-07
67,1436,1507420800,1721351,5530.267300648975,0.0,9874.4931015827,0.0,2017-10-08
68,1435,1507507200,1230356,3975.4305470289833,0.0,8936.3369197248,0.0,2017-10-09
69,1434,1507593600,1157661,3898.5047987876746,0.0,8868.5349436081,0.0,2017-10-10
70,1433,1507680000,1779275,5961.519131541915,0.0,8930.6094845644,0.0,2017-10-11
71,1432,1507766400,2368811,7821.471967245591,0.0,8313.2228821489,0.0,2017-10-12
72,1431,1507852800,2184832,7213.285351117568,0.0,7871.5683300509,0.0,2017-10-13
73,1430,1507939200,1803655,5354.793219131313,0.0,7801.5523412761,0.0,2017-10-14
74,1429,1508025600,1348483,3980.0566689294883,0.0,7511.0467641229,0.0,2017-10-15
75,1428,1508112000,4538303,13483.578941113554,0.0,7327.6929955784,0.0,2017-10-16
76,1427,1508198400,4392076,13140.879035394788,0.0,5705.7619179373,0.0,2017-10-17
77,1426,1508284800,4105398,12986.012526096034,0.0,5904.9665554135,0.0,2017-10-18
78,1425,1508371200,3765240,12008.802704599093,0.0,5826.8443165637,0.0,2017-10-19
79,1424,1508457600,3727645,12125.971829153246,0.0,5770.8367780006,0.0,2017-10-20
80,1423,1508544000,3614010,11924.277418503367,0.0,5697.8991620836,0.0,2017-10-21
81,1422,1508630400,3372824,11259.636120847937,0.0,5679.349868825,0.0,2017-10-22
82,1421,1508716800,3167783,10773.672754480836,0.0,5467.8086572542,0.0,2017-10-23
83,1420,1508803200,2976913,10435.42258211519,0.0,4829.7234437827,0.0,2017-10-24
84,1419,1508889600,3130369,10557.736930860034,0.0,4491.2416019363,0.0,2017-10-25
85,1418,1508976000,3077011,10383.03020077611,0.0,4820.2574675028,0.0,2017-10-26
86,1417,1509062400,2495857,8445.0734249171,0.0,4526.3886512248,0.0,2017-10-27
87,1416,1509148800,2586193,8726.230725107129,0.0,4198.6606567511,0.0,2017-10-28
88,1415,1509235200,2599813,8863.099580677053,0.0,4579.88335627,0.0,2017-10-29
89,1414,1509321600,2620378,8618.530456518878,0.0,4294.553479902,0.0,2017-10-30
90,1413,1509408000,2660420,8671.512385919164,0.0,5068.9176390884,0.0,2017-10-31
91,1412,1509494400,2615404,8613.786516483879,0.0,4431.3863484572,0.0,2017-11-01
92,1411,1509580800,2498818,8633.88155621588,0.0,2453.4342161678,0.0,2017-11-02
93,1410,1509667200,2182976,7661.715569282605,0.0,1903.9310929306,0.0,2017-11-03
94,1409,1509753600,2250921,7391.944435322322,0.0,3011.7542739757,0.0,2017-11-04
95,1408,1509840000,2383687,7945.623333333333,0.0,2439.6883615186,0.0,2017-11-05
96,1407,1509926400,2278501,7691.921544797785,0.0,2090.9546807074,0.0,2017-11-06
97,1406,1510012800,2369142,7981.746513038205,0.0,18120.4832775431,0.0,2017-11-07
98,1405,1510099200,2604644,8924.904057017544,0.0,17926.8089465596,0.0,2017-11-08
99,1404,1510185600,2452697,7980.143159264681,0.0,17879.3000581458,0.0,2017-11-09
100,1403,1510272000,2819162,8818.97581881315,0.0,17539.349911275,0.0,2017-11-10
101,1402,1510358400,2312229,7788.954389274405,0.0,17297.3458638455,0.0,2017-11-11
102,1401,1510444800,1727079,5496.225694554943,0.0,17233.7529561754,0.0,2017-11-12
103,1400,1510531200,1550713,5067.358342591988,0.0,18054.8798500861,0.0,2017-11-13
104,1399,1510617600,1917241,6094.2180546725995,0.0,17061.9791322085,0.0,2017-11-14
105,1398,1510704000,1871145,5590.179851816443,0.0,16262.7515722582,0.0,2017-11-15
106,1397,1510790400,1706140,5151.388888888889,0.0,16147.1402192543,0.0,2017-11-16
107,1396,1510876800,6908299,20913.95919108743,0.0,16011.902578454,0.0,2017-11-17
108,1395,1510963200,6848192,20644.495357530446,0.0,15616.0108655209,0.0,2017-11-18
109,1394,1511049600,7163984,20666.332035194002,0.0,15422.0843406215,0.0,2017-11-19
110,1393,1511136000,7178571,20240.14154002312,0.0,15276.9313086518,0.0,2017-11-20
111,1392,1511222400,7304792,19865.633243588698,0.0,15096.3156220958,0.0,2017-11-21
112,1391,1511308800,7127275,19769.430267391548,0.0,14567.2702737901,0.0,2017-11-22
113,1390,1511395200,7817731,20528.138539505817,0.0,14441.5517496259,0.0,2017-11-23
114,1389,1511481600,8023171,19736.71250399744,0.0,14592.6656571789,0.0,2017-11-24
115,1388,1511568000,8983722,19098.048469387755,0.0,15445.1746701228,0.0,2017-11-25
116,1387,1511654400,8758371,18853.451727478205,0.0,18801.635724512,0.0,2017-11-26
117,1386,1511740800,8939618,19002.270166861515,0.0,18973.6990751514,0.0,2017-11-27
118,1385,1511827200,8832017,18585.89436026936,0.0,18525.9865665397,0.0,2017-11-28
119,1384,1511913600,8824505,18926.958218943033,0.0,18011.6674151894,0.0,2017-11-29
120,1383,1512000000,8697058,20353.517435057336,0.0,17818.0983215042,0.0,2017-11-30
121,1382,1512086400,8845547,20320.109806804347,0.0,17549.8006423144,0.0,2017-12-01
122,1381,1512172800,9168312,19862.888340049398,0.0,17061.964784792,0.0,2017-12-02
123,1380,1512259200,8998308,19648.676740326668,0.0,15749.4999417518,0.0,2017-12-03
124,1379,1512345600,9276538,20039.18171606325,0.0,14960.6214334412,0.0,2017-12-04
125,1378,1512432000,9739269,20858.092219390488,0.0,14175.115749397,0.0,2017-12-05
126,1377,1512518400,11582730,25514.86915146709,0.0,14339.358585629,0.0,2017-12-06
127,1376,1512604800,10984395,26005.33866805559,0.0,14556.7649981732,0.0,2017-12-07
128,1375,1512691200,10195547,24231.264854073583,0.0,15046.9181404635,0.0,2017-12-08
129,1374,1512777600,10571618,23399.924742131127,0.0,17287.4392062656,0.0,2017-12-09
130,1373,1512864000,11046204,23387.614067032246,0.0,17329.0741536049,0.0,2017-12-10
131,1372,1512950400,10339780,23685.756173546524,0.0,15928.0226321887,0.0,2017-12-11
132,1371,1513036800,11630174,22655.00623344242,0.0,16627.5877605859,0.0,2017-12-12
133,1370,1513123200,13343930,20325.2452324377,0.0,16291.9959021243,0.0,2017-12-13
134,1369,1513209600,13612594,19471.876296328082,0.0,15266.3897617836,0.0,2017-12-14
135,1368,1513296000,13219941,19060.441477551256,0.0,15473.1397150424,0.0,2017-12-15
136,1367,1513382400,13715902,20049.850165913842,0.0,23342.9073974646,0.0,2017-12-16
137,1366,1513468800,14600775,21089.633406517216,0.0,24118.740802703,0.0,2017-12-17
138,1365,1513555200,15797364,22010.17652877823,0.0,23992.8876032307,0.0,2017-12-18
139,1364,1513641600,27385679,34834.29665339558,0.0,26635.8943063956,0.0,2017-12-19
140,1363,1513728000,41344081,50885.02276923077,0.0,30752.4377410639,0.0,2017-12-20
141,1362,1513814400,67438143,84385.22842449041,0.0,28081.2078269081,0.0,2017-12-21
142,1361,1513900800,72437942,91764.45356541127,0.0,28254.877914354,0.0,2017-12-22
143,1360,1513987200,81279197,123560.29400586797,0.0,28627.5592631822,0.0,2017-12-23
144,1359,1514073600,87755063,125285.62475015703,0.0,28084.5890978082,0.0,2017-12-24
145,1358,1514160000,98242616,145312.1169092415,0.0,27507.4918937804,0.0,2017-12-25
146,1357,1514246400,106770955,147649.07901651133,0.0,30492.2073387421,0.0,2017-12-26
147,1356,1514332800,106090425,140808.0603631344,0.0,31863.898827379,0.0,2017-12-27
148,1355,1514419200,115206699,155699.45670536402,0.0,31914.800887624,0.0,2017-12-28
149,1354,1514505600,117054819,163326.98795853156,0.0,31646.3196086769,0.0,2017-12-29
150,1353,1514592000,120897917,163463.92239048134,0.0,32018.2367074573,0.0,2017-12-30
151,1352,1514678400,119188407,171991.52513023277,0.0,31768.7420084946,0.0,2017-12-31
152,1351,1514764800,121867096,164443.04470442186,0.0,30567.3318997927,0.0,2018-01-01
153,1350,1514851200,123973143,163948.77210151157,0.0,30007.4171516349,0.0,2018-01-02
154,1349,1514937600,128191493,148719.20484471618,0.0,29359.311010342,0.0,2018-01-03
155,1348,1515024000,136436730,144991.21147715196,0.0,29832.4620396818,0.0,2018-01-04
156,1347,1515110400,154028599,163022.55326355004,0.0,28632.6848294003,0.0,2018-01-05
157,1346,1515196800,154944380,160210.4991056011,0.0,26303.4791412076,0.0,2018-01-06
158,1345,1515283200,161172307,160145.77259764908,0.0,24276.9526803784,0.0,2018-01-07
159,1344,1515369600,166954161,149366.2813688213,0.0,23975.0413767436,0.0,2018-01-08
160,1343,1515456000,168858770,148628.8915685981,0.0,24604.5585404433,0.0,2018-01-09
161,1342,1515542400,177679507,137817.2465948931,0.0,24676.2295012657,0.0,2018-01-10
162,1341,1515628800,169835833,135981.8032603126,0.0,26126.9842653583,0.0,2018-01-11
163,1340,1515715200,166865285,146460.41937295932,0.0,25394.105702919,0.0,2018-01-12
164,1339,1515801600,170372490,135102.60415840644,0.0,25370.7953152405,0.0,2018-01-13
165,1338,1515888000,171254324,123647.54588381395,0.0,25428.6405029131,304436.8448708309,2018-01-14
166,1337,1515974400,168578323,124011.18377495621,0.0,25314.7566866746,307521.4230004345,2018-01-15
167,1336,1516060800,159620919,124830.62407132243,0.0,25015.1649620046,310680.9697139681,2018-01-16
168,1335,1516147200,149259252,142116.47782453868,0.0,24522.0999315197,310835.2248110863,2018-01-17
169,1334,1516233600,163575298,159601.2274368231,0.0,24465.403805215,326521.4957638339,2018-01-18
170,1333,1516320000,164901933,162790.53970008984,0.0,23485.7659411096,344310.0554937238,2018-01-19
171,1332,1516406400,166588325,160588.73004550015,3.67753525,22489.6750928176,334145.0516372984,2018-01-20
172,1331,1516492800,170416295,148123.6810082573,3.66374414,21743.1410920312,312777.2409669215,2018-01-21
173,1330,1516579200,167028983,159213.20668388795,3.86090634,21026.5632489306,314225.201474314,2018-01-22
174,1329,1516665600,166973663,167015.41685421354,3.99117448,20843.3253563884,302695.7781841568,2018-01-23
175,1328,1516752000,169462496,172134.01592718996,4.03288085,21464.0139683592,287700.1696302136,2018-01-24
176,1327,1516838400,172095604,162108.12256855157,4.16691182,21364.7254482355,293292.7690933644,2018-01-25
177,1326,1516924800,169548150,162034.60534992404,4.16473526,21075.1777291062,271996.1568336644,2018-01-26
178,1325,1517011200,169201413,161362.4263289401,4.48199159,19257.4525803713,242130.0664433465,2018-01-27
179,1324,1517097600,171110383,154281.3710462726,5.34855335,19314.7086203162,257932.6531669163,2018-01-28
180,1323,1517184000,172819806,140324.79355619254,5.46045154,19141.8096501282,255097.6960457709,2018-01-29
181,1322,1517270400,171091517,146239.5652768518,5.49763005,19146.1439892737,263433.6097576552,2018-01-30
182,1321,1517356800,169757687,159581.19424311648,5.576793,19473.3395163721,273288.1524760245,2018-01-31
183,1320,1517443200,169129511,152192.0569788264,5.5936857,19160.4982231123,269845.9904005713,2018-02-01
184,1319,1517529600,168291239,163996.17907015272,5.62004929,18886.0212552828,265715.5227935445,2018-02-02
185,1318,1517616000,173672450,189294.9633230514,5.79776181,18580.9341833182,288492.9139818492,2018-02-03
186,1317,1517702400,176188403,181474.76284157508,5.88401353,18617.0593572549,284576.1436853562,2018-02-04
187,1316,1517788800,177004154,214202.5727908609,5.84697302,18408.8158186559,296811.0174664713,2018-02-05
188,1315,1517875200,195401095,281132.42932163156,5.69696483,18498.336232183,298348.4280431874,2018-02-06
189,1314,1517961600,207865468,264742.81420347444,5.76457561,18509.3614306769,300013.6888559421,2018-02-07
190,1313,1518048000,210563327,280056.5623919346,4.77776572,19214.216914343,305379.1150165147,2018-02-08
191,1312,1518134400,212959383,261765.57433470592,4.58670726,18930.2639134334,299305.6365141197,2018-02-09
192,1311,1518220800,240934424,274519.08939680515,4.60326142,18986.5880954769,301615.3907989272,2018-02-10
193,1310,1518307200,241960786,284328.5890551005,4.63350069,18465.1576798663,290244.9438470707,2018-02-11
194,1309,1518393600,245133693,302197.6811272607,4.59478595,18053.4979754787,282788.290931867,2018-02-12
195,1308,1518480000,247643351,286200.2484744823,4.02669573,18139.0398685605,272099.9725090415,2018-02-13
196,1307,1518566400,252140806,299814.27365367004,4.03380538,17777.4741458304,277671.1101198847,2018-02-14
197,1306,1518652800,258323103,280752.41329840996,3.72689202,17428.5231138994,273781.738627595,2018-02-15
198,1305,1518739200,280225299,301983.18767174956,3.37135604,17238.3843957715,275412.8591449896,2018-02-16
199,1304,1518825600,281916496,300576.2708973047,3.395035,17058.6370553631,279674.1603268491,2018-02-17
200,1303,1518912000,281171841,288446.46073985926,4.05787118,17356.5311932071,280317.7477915432,2018-02-18
201,1302,1518998400,281532913,308056.58496553235,3.90366329,16184.4485370972,274600.2089386656,2018-02-19
202,1301,1519084800,281398158,299426.6357377712,3.88591588,17357.3229797512,280393.6610115157,2018-02-20
203,1300,1519171200,278698902,314729.0879934953,3.9383108,17367.0708992428,278491.0634783566,2018-02-21
204,1299,1519257600,278021946,330903.65988645423,4.25102675,17243.9317890791,277913.534746509,2018-02-22
205,1298,1519344000,277704245,345141.4287667317,4.46935569,17304.9660038642,277248.5227687972,2018-02-23
206,1297,1519430400,282470376,330490.6704106704,4.56417413,16978.0807717994,275634.7591712222,2018-02-24
207,1296,1519516800,282973910,339504.8650853639,4.60540998,16851.7984171458,268900.9737281728,2018-02-25
208,1295,1519603200,290323859,345508.4721759414,4.6003652,15682.7863760774,256577.6076262215,2018-02-26
209,1294,1519689600,303006278,349238.4661487748,4.59468277,15734.4865533639,240958.1906955394,2018-02-27
210,1293,1519776000,304982854,349915.5038492869,4.48863069,14707.7080827311,243631.8833703596,2018-02-28
211,1292,1519862400,308465443,362261.2366412214,4.55520798,14673.5409510162,238512.3267966374,2018-03-01
212,1291,1519948800,310497659,356959.50864526804,4.02961467,14538.8726494924,244417.3195310111,2018-03-02
213,1290,1520035200,313864313,366835.3354371201,3.89145713,14312.7227233633,238384.9916510874,2018-03-03
214,1289,1520121600,313358199,366222.4028516333,3.91778759,14040.6399767166,235984.0892060495,2018-03-04
215,1288,1520208000,314708521,363858.5314248717,3.8755391,13641.3033255508,221712.4520689511,2018-03-05
216,1287,1520294400,312661852,368023.64961097966,3.46760247,13210.8240240483,216680.6533601112,2018-03-06
217,1286,1520380800,310922209,381195.62189664686,3.21131564,13655.5477947991,216346.40138743,2018-03-07
218,1285,1520467200,315840776,420487.50016641594,3.10045991,13193.4893872159,206127.7506756685,2018-03-08
219,1284,1520553600,310518144,444340.0311949973,3.27991517,13116.1829728281,203091.6982678981,2018-03-09
220,1283,1520640000,310570816,427336.143981507,3.4241616,13864.4663509196,207400.1597237574,2018-03-10
221,1282,1520726400,312002484,457280.4983145244,4.18859188,14170.2649463884,210207.9274503674,2018-03-11
222,1281,1520812800,315298657,437689.8774241015,4.50186703,14927.6358996936,211754.9897078376,2018-03-12
223,1280,1520899200,316609827,454246.52367288375,4.80405011,14942.1937941243,206524.9589197474,2018-03-13
224,1279,1520985600,315267575,456936.01803003065,5.18863993,15679.5921934548,208909.5853739452,2018-03-14
225,1278,1521072000,328629842,535969.7333442062,5.243336,15521.8188631578,207344.3777301189,2018-03-15
226,1277,1521158400,342408695,560719.0498804573,5.22245516,15483.3753828574,207312.4885084452,2018-03-16
227,1276,1521244800,349712563,582339.8714468887,5.28518331,14806.4199001139,197655.8779835774,2018-03-17
228,1275,1521331200,353137780,642313.9380490733,5.45190345,14994.1314152623,190872.1511163054,2018-03-18
229,1274,1521417600,341635470,635742.8076966021,6.05523129,15842.0105478946,191236.1689365168,2018-03-19
230,1273,1521504000,356769693,642191.8693186932,6.79296663,16258.2827738482,179443.5074196098,2018-03-20
231,1272,1521590400,359310983,644423.0912710512,7.00530181,16346.7089864517,179252.1394076336,2018-03-21
232,1271,1521676800,362300764,647069.6433355361,7.89941406,16202.3983738575,180639.8305049656,2018-03-22
233,1270,1521763200,364522793,675179.7458741595,8.5338619,15820.3497897437,176124.9513973288,2018-03-23
234,1269,1521849600,365603706,672263.3605472196,9.16135826,15835.0849244257,178581.1736106701,2018-03-24
235,1268,1521936000,365557163,702764.7942018955,8.9436511,15796.6686352357,183706.9136934834,2018-03-25
236,1267,1522022400,365879700,699618.9073943057,9.0479179,16897.444352308,178536.1672789011,2018-03-26
237,1266,1522108800,370479819,762084.6237709302,9.3278278,17364.424041919,180787.102089195,2018-03-27
238,1265,1522195200,380768324,848452.078969651,9.28132769,17083.4162131367,175995.9021405549,2018-03-28
239,1264,1522281600,387130976,868142.9282622833,10.72719634,17096.295576892,179781.6791123518,2018-03-29
240,1263,1522368000,418830724,1090818.6373580582,11.12837257,17183.0546567321,183671.0815099557,2018-03-30
241,1262,1522454400,466373570,1184200.2132899982,11.9764373,16785.5362759314,182364.0019575382,2018-03-31
242,1261,1522540800,458360966,1163146.0552693685,12.04772979,17291.6391410485,187442.7188821128,2018-04-01
243,1260,1522627200,470113941,1240897.2970832784,12.28511625,19318.3801225213,194903.046968082,2018-04-02
244,1259,1522713600,484681729,1259960.8219819071,12.26601141,18922.7000270431,207745.0196698485,2018-04-03
245,1258,1522800000,485891502,1168204.991224485,12.97536335,19156.4861368113,208372.8808188578,2018-04-04
246,1257,1522886400,492627005,1301008.8604251947,12.89848327,19416.3990258418,211068.1755721793,2018-04-05
247,1256,1522972800,497447118,1304163.589649477,13.42869367,18799.0180156486,214934.6477268071,2018-04-06
248,1255,1523059200,500499282,1351422.3896314297,13.88428578,19250.8117580272,213494.0346281958,2018-04-07
249,1254,1523145600,500630411,1300406.2834432959,14.20680099,19775.8514597137,212019.2557077046,2018-04-08
250,1253,1523232000,505008910,1260253.8181273704,14.48937765,20420.0711435723,217672.2459897085,2018-04-09
251,1252,1523318400,512553671,1284531.2791338782,16.66971462,20447.5654186957,227667.0516559892,2018-04-10
252,1251,1523404800,520180216,1251486.1445928065,16.68226831,20804.6439246605,238236.2051685731,2018-04-11
253,1250,1523491200,532438406,1237106.8240433095,16.33381717,20989.0736554667,236500.6531013042,2018-04-12
254,1249,1523577600,559614734,1132938.0180180182,16.37240437,20921.3871977515,239209.1284479668,2018-04-13
255,1248,1523664000,567746954,1147056.2348472604,16.62535479,24066.2929501847,248675.9293124113,2018-04-14
256,1247,1523750400,569726001,1133129.141391038,17.17834276,25138.8411372768,264503.9198681273,2018-04-15
257,1246,1523836800,570805802,1068604.541710349,16.43595821,25707.739388533,251074.6142756524,2018-04-16
258,1245,1523923200,575368096,1124490.5818203136,16.05185067,26095.3570938094,260652.4282792992,2018-04-17
259,1244,1524009600,579361422,1151743.2797248673,16.01699525,26370.061267614,259054.9109894352,2018-04-18
260,1243,1524096000,591544988,1125080.8094640344,16.41456105,26744.9867129423,266732.9270905158,2018-04-19
261,1242,1524182400,596508689,1051579.8836491846,16.57995365,25338.6462697289,264797.9975068117,2018-04-20
262,1241,1524268800,600333653,972720.0819871349,17.0092047,24715.3870455002,259758.9221949519,2018-04-21
263,1240,1524355200,601753017,994353.6807839121,16.89976531,25288.8296607924,260582.9435392512,2018-04-22
264,1239,1524441600,602156643,969141.4272608758,16.89976531,25565.2522393631,264524.8175710226,2018-04-23
265,1238,1524528000,601926224,934479.4125409467,16.89976531,23853.3913662453,278176.373018752,2018-04-24
266,1237,1524614400,601679854,855387.9073073642,16.93531839,23301.5484713718,276646.5322491811,2018-04-25
267,1236,1524700800,614222035,994498.2918299278,16.99416706,24100.6205421442,284097.6075648896,2018-04-26
268,1235,1524787200,620056677,937477.0218170272,17.3099429,24085.0043641537,279201.2234167253,2018-04-27
269,1234,1524873600,652093550,1013953.1502674462,17.76884501,24225.9824526864,273548.2406887857,2018-04-28
270,1233,1524960000,658264821,963756.289713332,17.95351389,24242.1703459274,273451.6268741766,2018-04-29
271,1232,1525046400,657746181,954209.5443269358,18.25075256,24534.8203364799,276356.397571789,2018-04-30
272,1231,1525132800,648007273,967117.2959823295,18.42111557,24713.5541902371,272314.4850958619,2018-05-01
273,1230,1525219200,646837263,964262.999955278,18.40067213,23636.2406730183,260266.6226593997,2018-05-02
274,1229,1525305600,649500843,945774.0090864082,18.45833593,23248.8516597379,259778.1109504447,2018-05-03
275,1228,1525392000,645949359,830503.945845869,18.57021639,23844.155613599,270154.6534309525,2018-05-04
276,1227,1525478400,647168931,825270.573457963,18.66689715,23760.7731354864,270344.6012282069,2018-05-05
277,1226,1525564800,647053789,792385.1492180898,18.87245271,23115.6129775374,263965.2532996905,2018-05-06
278,1225,1525651200,647361359,819040.4218170777,18.70777431,23514.4501993694,263566.3894602194,2018-05-07
279,1224,1525737600,650965580,865197.0121878282,18.79166967,23652.9306604784,259211.5428815332,2018-05-08
280,1223,1525824000,662733770,886256.5292394925,18.93230005,24694.6145205219,264100.8124222511,2018-05-09
281,1222,1525910400,665326172,885601.9433758835,19.0966502,24818.7379356612,264847.323277044,2018-05-10
282,1221,1525996800,669438827,925112.0420656967,19.50264782,24712.8073892643,270560.6674593551,2018-05-11
283,1220,1526083200,672984911,992896.0032457953,19.50610337,24385.9211373919,264907.115342922,2018-05-12
284,1219,1526169600,679208925,993518.4088116552,19.65371635,23642.5507093531,254123.8870532182,2018-05-13
285,1218,1526256000,684440032,938437.535305893,20.02348192,23101.0036631608,240716.1490000442,2018-05-14
286,1217,1526342400,684928266,941598.6390068876,20.36240848,23798.9995783543,246449.7502829898,2018-05-15
287,1216,1526428800,685188945,971017.7215010488,20.66085792,23848.6363431696,240753.5772986537,2018-05-16
288,1215,1526515200,686946062,972033.8781112479,20.83964689,23762.4295998462,240627.7400343402,2018-05-17
289,1214,1526601600,689713016,1031871.1808620458,20.86445743,23613.3197746304,238737.0433905899,2018-05-18
290,1213,1526688000,692917714,999059.5239125106,20.88759633,24390.2195259506,229557.6384022957,2018-05-19
291,1212,1526774400,696635575,1000841.2829538109,20.93271974,26479.8064839066,242715.3043802359,2018-05-20
292,1211,1526860800,696686802,974182.7616583933,21.14059776,26394.9757601949,241866.3062227604,2018-05-21
293,1210,1526947200,695915064,998830.3417392677,21.37671343,26874.5154884702,247582.3869587143,2018-05-22
294,1209,1527033600,699376977,1090867.50842276,21.83840494,27053.7828222459,247203.1689324327,2018-05-23
295,1208,1527120000,679518124,1177653.9817334188,22.20608525,27022.2792843578,252851.9892265829,2018-05-24
296,1207,1527206400,686038070,1138350.097899313,22.44142556,27160.6036285969,256086.0269084397,2018-05-25
297,1206,1527292800,689620438,1179302.0127571523,21.22525055,26879.1283306552,250789.3666327827,2018-05-26
298,1205,1527379200,693211656,1183439.7295820813,21.1090999,26572.6611758435,253096.8433527868,2018-05-27
299,1204,1527465600,702485382,1233209.3638087215,21.72816704,26380.0482155841,253466.9067338123,2018-05-28
300,1203,1527552000,723788704,1413566.986309396,20.69116546,26017.2830863252,250756.0942086885,2018-05-29
301,1202,1527638400,766273501,1352167.815422622,22.30381581,25389.4139427855,251240.0702906095,2018-05-30
302,1201,1527724800,767468240,1377563.6128661686,22.30381581,25191.9832993452,249722.5927169769,2018-05-31
303,1200,1527811200,776207754,1344711.3871420403,21.14322611,25172.7444634022,232769.3569469146,2018-06-01
304,1199,1527897600,776605242,1341263.953990432,21.15485577,24984.2631821704,234938.7877203194,2018-06-02
305,1198,1527984000,780600007,1321863.422688094,21.425777,24885.9118056177,225326.7716297081,2018-06-03
306,1197,1528070400,782230845,1263639.6378204613,20.75032073,24462.1395322672,220689.0892550774,2018-06-04
307,1196,1528156800,783043514,1324252.1080313204,20.65263222,24405.0561405459,231648.0077936855,2018-06-05
308,1195,1528243200,785586162,1291657.6159158172,20.72965959,24330.5161590186,224360.0900543095,2018-06-06
309,1194,1528329600,789660194,1302424.8622793998,21.22241066,24210.9486413774,226095.9186226623,2018-06-07
310,1193,1528416000,791072152,1308768.698299252,21.92932927,24143.69842144,225292.712027939,2018-06-08
311,1192,1528502400,791266257,1319766.9201901427,23.22108101,24007.6053749935,230865.5850219641,2018-06-09
312,1191,1528588800,788514119,1328919.0511502486,23.52816586,23984.4355414715,233501.0113773844,2018-06-10
313,1190,1528675200,786806345,1499449.898042803,23.64428966,24176.2181544668,234852.3394513008,2018-06-11
314,1189,1528761600,796347378,1499289.0482914431,23.07165385,23871.7652810332,229441.7575202251,2018-06-12
315,1188,1528848000,806958834,1631769.223302934,23.53785906,23642.7391042105,216493.4750406698,2018-06-13
316,1187,1528934400,819751042,1721081.3394919166,23.8416477,23621.5744983788,219590.3462506767,2018-06-14
317,1186,1529020800,823616533,1584395.9236673526,24.19246147,23390.3269033951,214984.3012730157,2018-06-15
318,1185,1529107200,824330228,1690899.115915571,24.06679644,23472.915475490998,217445.7959457251,2018-06-16
319,1184,1529193600,825019746,1659265.0054301915,23.3442785,23558.9313271305,210459.6736981698,2018-06-17
320,1183,1529280000,824268423,1659021.8641816278,23.24988982,23441.166366314897,211254.0219011847,2018-06-18
321,1182,1529366400,826383095,1596474.4991596316,23.9297636,23270.1777430014,206609.3238384805,2018-06-19
322,1181,1529452800,829142270,1539868.6414708886,25.26692048,23606.3030045823,210255.6563756519,2018-06-20
323,1180,1529539200,835081083,1557522.1631602508,26.23187848,23961.2893118257,213621.0690690457,2018-06-21
324,1179,1529625600,834905444,1588057.6787004983,26.15496211,24191.1328095323,214794.2265084297,2018-06-22
325,1178,1529712000,838318582,1813914.1898909467,26.76096644,24217.4185712543,219288.8124677009,2018-06-23
326,1177,1529798400,837011513,1765176.7535535027,27.08908825,24775.848443773702,217899.3654408994,2018-06-24
327,1176,1529884800,906657368,1991559.2926963207,27.97943483,50500.0764165266,219530.4327198816,2018-06-25
328,1175,1529971200,906645170,1976079.7933785226,29.18977548,50052.639442947795,217996.6071111199,2018-06-26
329,1174,1530057600,909467084,2115580.9253529976,29.80355931,49681.569898186106,219498.8448931747,2018-06-27
330,1173,1530144000,920826496,2084496.8783248444,30.66148218,49342.509906233594,220695.1487835623,2018-06-28
331,1172,1530230400,957743354,2276547.073924412,32.96663965,49160.8664705141,222864.2648972543,2018-06-29
332,1171,1530316800,1164218182,2674764.926710472,38.19473078,26643.506177421197,220185.5448050541,2018-06-30
333,1170,1530403200,1170463819,2581468.911140028,45.8853136,26639.679136421197,220185.5448050541,2018-07-01
334,1169,1530489600,1174071806,2597733.8835295155,54.67737853,32806.4571303796,220131.3322624486,2018-07-02
335,1168,1530576000,1185607552,2487740.887154308,55.84343105,33104.4505211461,217666.6994650979,2018-07-03
336,1167,1530662400,1189499721,2575845.55966998,62.08956902,33108.5168047616,219311.7766990223,2018-07-04
337,1166,1530748800,1188443608,2543812.1706372136,69.0805965,33115.2799311985,220215.3839998219,2018-07-05
